,id,mnthborn,yearborn,age,electric,radio,tv,bicycle,educ,ceb,agefbrth,children,knowmeth,usemeth,monthfm,yearfm,agefm,idlnchld,heduc,agesq,urban,urb_educ,spirit,protest,catholic,frsthalf,educ0,evermarr
3596,3597,4,50,38,0,1,0,1,0,9,12,7,1,0,0,0,0,0,0,1444,0,0,0,0,0,1,1,0
3597,3598,9,68,20,0,1,0,1,2,1,19,1,1,0,0,0,0,4,0,400,0,0,0,0,0,0,0,0
3598,3599,6,65,23,0,0,0,1,0,3,17,3,1,0,0,0,0,3,0,529,0,0,1,0,0,1,1,0
3599,3600,7,39,49,0,0,0,0,1,9,16,8,1,0,2,63,23,6,0,2401,0,0,1,0,0,0,0,1
3600,3601,12,52,35,0,1,0,0,0,5,17,4,1,1,10,84,31,6,0,1225,0,0,1,0,0,0,1,1
3601,3602,4,56,32,0,0,0,1,4,5,18,5,1,1,11,73,17,5,6,1024,0,0,0,1,0,1,0,1
3602,3603,1,47,41,0,0,0,1,0,11,16,9,1,0,7,78,31,6,7,1681,0,0,1,0,0,1,1,1
3603,3604,5,41,47,0,0,0,1,0,4,18,4,1,0,1,62,20,4,0,2209,0,0,0,0,0,1,1,1
3605,3606,4,54,34,0,1,0,1,0,3,23,3,1,0,7,75,21,6,7,1156,0,0,0,0,0,1,1,1
3606,3607,3,52,36,0,0,0,0,0,7,16,7,1,1,11,67,15,7,4,1296,0,0,1,0,0,1,1,1
3607,3608,11,70,18,0,0,0,1,6,1,17,1,1,0,0,0,0,5,0,324,0,0,0,0,0,0,0,0
3608,3609,8,64,24,0,1,0,0,0,1,23,1,1,1,0,0,0,0,0,576,0,0,0,0,0,0,1,0
3609,3610,9,52,36,0,1,0,0,5,6,17,6,1,1,10,68,16,6,0,1296,0,0,1,0,0,0,0,1
3610,3611,7,67,21,0,1,0,0,10,2,17,2,1,1,2,87,19,6,12,441,0,0,1,0,0,0,0,1
3612,3613,8,47,41,0,1,0,0,2,10,15,10,1,1,3,62,14,5,4,1681,0,0,0,0,0,0,0,1
3613,3614,2,51,37,0,1,0,0,0,8,19,7,1,1,11,75,24,8,4,1369,0,0,1,0,0,1,1,1
3615,3616,3,62,26,0,1,0,0,0,3,16,3,1,1,11,85,23,6,2,676,0,0,1,0,0,1,1,1
3616,3617,2,44,44,0,0,0,1,1,7,17,6,1,1,4,60,16,6,0,1936,0,0,0,0,0,1,0,1
3617,3618,2,49,39,0,0,0,0,3,5,23,4,1,1,2,80,31,6,0,1521,0,0,1,0,0,1,0,1
3618,3619,1,63,25,0,0,0,1,0,2,17,2,1,1,6,84,21,7,5,625,0,0,0,0,0,1,1,1
3619,3620,8,44,44,0,1,0,1,0,12,18,12,1,0,5,66,21,10,0,1936,0,0,0,1,0,0,1,1
3620,3621,1,43,45,0,1,0,1,0,11,18,11,1,1,11,63,20,0,3,2025,0,0,1,0,0,1,1,1
3621,3622,9,66,22,0,1,0,1,7,1,21,1,1,0,0,0,0,10,0,484,0,0,0,0,0,0,0,0
3622,3623,7,48,40,0,1,0,0,4,5,21,5,1,0,4,76,27,8,0,1600,0,0,0,0,0,0,0,1
3623,3624,10,61,27,0,1,0,1,0,2,20,2,1,1,0,0,0,4,0,729,0,0,0,1,0,0,1,0
3624,3625,7,58,30,0,1,0,0,5,5,15,5,1,1,1,86,27,5,0,900,0,0,0,1,0,0,0,1
3625,3626,6,48,40,0,0,0,0,5,7,19,7,1,1,0,0,0,7,0,1600,0,0,0,0,0,1,0,0
3626,3627,7,57,31,0,0,0,0,0,2,18,2,1,0,0,0,0,4,0,961,0,0,0,0,0,0,1,0
3627,3628,9,52,36,0,0,0,0,0,8,15,7,0,0,9,69,17,4,0,1296,0,0,0,0,0,0,1,1
3628,3629,7,63,25,0,0,0,1,10,2,21,2,1,1,0,0,0,6,0,625,0,0,0,0,0,0,0,0
3629,3630,3,61,27,0,1,0,1,0,1,15,1,1,0,9,87,26,1,7,729,0,0,0,0,0,1,1,1
3630,3631,9,42,46,0,1,0,1,6,4,22,4,1,1,0,0,0,2,0,2116,0,0,0,1,0,0,0,0
3631,3632,4,55,33,0,1,0,1,0,5,16,5,1,1,5,81,26,3,0,1089,0,0,1,0,0,1,1,1
3632,3633,3,47,41,0,1,0,1,0,4,30,4,1,1,11,78,31,10,0,1681,0,0,0,0,0,1,1,1
3633,3634,6,62,26,0,1,0,1,0,4,18,4,1,0,1,83,20,12,0,676,0,0,1,0,0,1,1,1
3634,3635,8,56,32,0,1,0,0,0,7,17,6,1,1,9,85,29,3,3,1024,0,0,0,0,0,0,1,1
3635,3636,3,50,38,0,0,0,1,1,9,15,9,1,1,7,83,33,9,0,1444,0,0,1,0,0,1,0,1
3636,3637,10,50,38,0,0,0,0,0,7,16,7,1,0,0,0,0,15,0,1444,0,0,1,0,0,0,1,0
3637,3638,2,59,29,0,1,0,0,0,4,18,4,1,1,12,79,20,8,0,841,0,0,1,0,0,1,1,1
3639,3640,10,59,29,0,0,0,0,0,2,23,2,1,0,0,0,0,5,0,841,0,0,0,0,0,0,1,0
3640,3641,7,49,39,0,1,0,0,0,8,20,7,1,1,2,70,20,5,0,1521,0,0,1,0,0,0,1,1
3641,3642,4,49,39,0,1,0,1,0,3,29,3,1,0,0,0,0,4,0,1521,0,0,1,0,0,1,1,0
3643,3644,6,62,26,0,1,0,1,0,2,19,2,1,1,7,80,18,4,10,676,0,0,0,0,0,1,1,1
3644,3645,2,50,38,0,1,0,1,0,10,18,9,1,1,6,72,22,5,0,1444,0,0,0,0,0,1,1,1
3646,3647,10,45,43,0,1,0,1,1,3,15,3,1,0,7,61,15,6,6,1849,0,0,0,1,0,0,0,1
3647,3648,8,54,34,0,1,0,0,0,5,24,5,1,1,0,0,0,3,0,1156,0,0,0,0,0,0,1,0
3648,3649,5,50,38,0,1,0,1,6,7,18,4,1,0,11,67,17,10,4,1444,0,0,1,0,0,1,0,1
3649,3650,9,58,30,0,1,0,1,9,5,19,5,1,1,0,0,0,4,0,900,0,0,0,0,0,0,0,0
3650,3651,3,40,48,0,0,0,0,0,8,20,7,1,0,0,0,0,20,0,2304,0,0,0,0,0,1,1,0
3651,3652,2,44,44,0,1,0,1,0,11,17,11,0,0,2,59,15,9,3,1936,0,0,1,0,0,1,1,1
3653,3654,8,63,25,0,0,0,1,0,3,19,3,1,1,1,81,17,0,0,625,0,0,0,0,0,0,1,1
3655,3656,4,70,18,0,1,0,1,7,1,17,1,1,0,0,0,0,6,0,324,0,0,0,0,0,1,0,0
3656,3657,9,53,35,0,0,0,0,3,8,17,7,1,1,3,69,15,2,0,1225,0,0,1,0,0,0,0,1
3657,3658,11,71,16,0,1,0,0,7,1,14,1,1,1,0,0,0,3,0,256,0,0,0,1,0,0,0,0
3658,3659,1,68,20,0,1,0,0,0,1,19,1,1,0,12,83,15,10,10,400,0,0,0,1,0,1,1,1
3660,3661,12,56,31,0,1,0,1,7,4,18,3,1,1,1,75,18,5,10,961,0,0,0,0,1,0,0,1
3661,3662,1,46,42,0,1,0,1,4,9,18,7,1,0,10,63,17,4,1,1764,0,0,0,0,1,1,0,1
3662,3663,9,54,34,1,1,0,1,8,4,18,4,1,1,1,75,20,4,7,1156,0,0,0,0,1,0,0,1
3663,3664,6,41,47,0,1,0,0,3,2,29,2,1,0,12,60,19,4,6,2209,0,0,1,0,0,1,0,1
3664,3665,6,56,32,1,0,0,1,0,4,15,4,1,1,0,0,0,2,0,1024,0,0,0,0,0,1,1,0
3665,3666,10,43,45,0,1,0,0,7,4,17,4,1,1,0,0,0,4,0,2025,0,0,0,1,0,0,0,0
3666,3667,3,54,34,0,1,0,0,12,2,18,2,1,1,8,72,18,4,0,1156,0,0,1,0,0,1,0,1
3667,3668,9,57,31,0,1,0,0,12,3,21,2,1,1,0,0,0,4,0,961,0,0,0,0,0,0,0,0
3668,3669,12,57,30,0,0,0,0,7,3,18,3,1,1,0,0,0,4,0,900,0,0,1,0,0,0,0,0
3669,3670,10,57,31,0,1,0,1,6,3,16,3,1,1,0,0,0,4,0,961,0,0,1,0,0,0,0,0
3670,3671,4,65,23,0,1,0,0,10,1,21,1,1,0,0,0,0,3,0,529,0,0,0,0,0,1,0,0
3671,3672,10,60,28,0,0,0,0,7,3,16,3,1,1,0,0,0,5,0,784,0,0,0,0,0,0,0,0
3673,3674,6,60,28,0,1,0,0,7,3,19,3,1,1,0,0,0,4,0,784,0,0,1,0,0,1,0,0
3674,3675,5,63,25,0,1,0,1,10,2,17,2,1,1,0,0,0,5,0,625,0,0,1,0,0,1,0,0
3675,3676,6,56,32,0,0,0,0,4,7,17,5,1,0,7,73,17,8,0,1024,0,0,0,1,0,1,0,1
3676,3677,1,52,36,0,1,0,1,9,4,18,3,1,1,5,73,21,4,10,1296,0,0,0,0,0,1,0,1
3677,3678,6,46,42,0,1,0,1,3,10,18,10,1,0,2,65,18,6,4,1764,0,0,0,1,0,1,0,1
3678,3679,9,66,22,0,1,0,1,10,1,21,1,1,0,0,0,0,4,0,484,0,0,0,1,0,0,0,0
3680,3681,6,58,30,0,0,0,0,4,4,15,2,0,0,0,0,0,2,0,900,0,0,0,1,0,1,0,0
3681,3682,11,43,44,0,1,0,0,4,7,18,6,1,1,0,0,0,7,0,1936,0,0,1,0,0,0,0,0
3683,3684,6,55,33,0,0,0,1,7,4,19,4,1,1,0,0,0,6,0,1089,0,0,1,0,0,1,0,0
3684,3685,10,53,35,0,0,0,0,6,4,14,4,1,0,0,0,0,7,0,1225,0,0,0,0,0,0,0,0
3685,3686,6,42,46,0,0,0,0,2,9,20,8,1,0,11,64,22,5,3,2116,0,0,1,0,0,1,0,1
3686,3687,12,69,18,0,0,0,0,7,1,18,1,1,0,9,86,16,2,7,324,0,0,1,0,0,0,0,1
3688,3689,6,70,18,0,0,0,0,7,1,17,1,1,1,9,85,15,3,5,324,0,0,1,0,0,1,0,1
3689,3690,3,63,25,0,0,0,0,3,1,22,1,1,0,0,0,0,4,0,625,0,0,0,1,0,1,0,0
3690,3691,3,66,22,0,0,0,0,4,2,18,2,1,0,0,0,0,6,0,484,0,0,0,1,0,1,0,0
3691,3692,6,60,28,0,0,0,0,7,3,20,3,1,1,0,0,0,3,0,784,0,0,0,1,0,1,0,0
3694,3695,2,68,20,0,1,0,0,9,1,19,1,1,1,0,0,0,4,0,400,0,0,0,1,0,1,0,0
3695,3696,9,41,47,0,1,0,1,10,5,29,4,1,1,11,70,29,5,10,2209,0,0,0,1,0,0,0,1
3697,3698,10,58,30,0,1,0,0,7,5,19,3,1,0,11,75,17,2,8,900,0,0,1,0,0,0,0,1
3698,3699,2,66,22,0,0,0,0,3,2,16,2,1,0,0,0,0,4,0,484,0,0,1,0,0,1,0,0
3699,3700,12,42,45,0,1,0,0,2,9,18,9,1,0,0,0,0,4,0,2025,0,0,1,0,0,0,0,0
3700,3701,9,63,25,0,0,0,0,7,2,18,1,1,1,0,0,0,4,0,625,0,0,0,1,0,0,0,0
3701,3702,1,54,34,0,0,0,0,6,6,22,6,1,0,3,77,23,6,2,1156,0,0,0,1,0,1,0,1
3702,3703,1,63,25,0,1,0,1,7,1,21,1,1,1,0,0,0,3,0,625,0,0,1,0,0,1,0,0
3703,3704,12,61,26,0,0,0,1,7,3,19,3,1,1,10,80,18,4,0,676,0,0,0,0,0,0,0,1
3704,3705,6,56,32,0,1,0,1,0,3,29,1,1,0,2,80,23,5,0,1024,0,0,0,0,0,1,1,1
3705,3706,8,39,49,0,1,0,1,0,5,20,4,1,0,0,0,0,5,0,2401,0,0,0,0,0,0,1,0
3706,3707,1,62,26,0,0,0,0,0,6,12,5,1,1,6,87,25,3,7,676,0,0,1,0,0,1,1,1
3707,3708,5,53,35,0,0,0,0,3,6,17,5,1,1,2,72,18,10,0,1225,0,0,1,0,0,1,0,1
3708,3709,7,62,26,0,0,0,1,0,3,15,3,1,0,10,76,14,4,0,676,0,0,1,0,0,0,1,1
3709,3710,6,69,19,0,0,0,1,5,2,17,2,1,0,6,83,14,4,0,361,0,0,1,0,0,1,0,1
3710,3711,3,60,28,0,0,0,0,0,4,19,3,1,1,3,79,19,4,0,784,0,0,0,1,0,1,1,1
3711,3712,6,70,18,0,0,0,0,7,2,16,1,1,1,0,0,0,4,0,324,0,0,1,0,0,1,0,0
3712,3713,7,64,24,0,0,0,0,0,2,19,1,0,0,0,0,0,6,0,576,0,0,0,1,0,0,1,0
3713,3714,4,53,35,0,1,0,0,0,11,13,9,1,0,5,66,13,11,0,1225,0,0,0,0,0,1,1,1
3714,3715,6,69,19,0,1,0,0,0,1,17,1,1,0,0,0,0,4,0,361,0,0,1,0,0,1,1,0
3715,3716,6,71,17,0,0,0,0,0,1,15,1,1,0,0,0,0,5,0,289,0,0,0,1,0,1,1,0
3716,3717,2,59,29,0,0,0,0,6,2,27,2,1,0,4,84,25,5,0,841,0,0,0,1,0,1,0,1
3717,3718,6,66,22,0,1,0,0,0,2,18,2,1,0,8,84,18,4,0,484,0,0,0,0,0,1,1,1
3718,3719,6,66,22,0,0,0,0,0,1,18,1,0,0,2,88,21,6,0,484,0,0,0,0,0,1,1,1
3719,3720,6,60,28,0,0,0,1,10,2,22,2,1,1,12,80,20,5,6,784,0,0,0,0,0,1,0,1
3721,3722,8,63,25,0,0,0,0,0,4,18,4,1,1,0,0,0,6,0,625,0,0,1,0,0,0,1,0
3723,3724,5,57,31,0,0,0,1,0,5,18,5,1,1,6,74,17,5,0,961,0,0,1,0,0,1,1,1
3724,3725,3,57,31,0,0,0,0,0,7,18,5,1,1,7,77,20,8,7,961,0,0,0,1,0,1,1,1
3726,3727,8,58,30,0,0,0,0,8,4,20,4,1,0,3,84,25,5,0,900,0,0,1,0,0,0,0,1
3727,3728,6,62,26,0,1,0,1,8,4,19,4,1,0,1,84,21,4,6,676,0,0,0,0,0,1,0,1
3728,3729,4,65,23,0,1,0,0,0,1,19,1,1,1,2,83,17,5,0,529,0,0,0,0,0,1,1,1
3730,3731,5,72,16,0,1,0,0,6,1,16,1,1,0,0,0,0,1,0,256,0,0,0,0,0,1,0,0
3731,3732,6,62,26,0,1,0,0,0,3,16,3,1,0,10,76,14,6,0,676,0,0,0,0,0,1,1,1
3732,3733,10,63,24,0,0,0,0,0,2,20,2,1,0,0,0,0,6,0,576,0,0,0,0,0,0,1,0
3733,3734,10,56,31,0,0,0,0,0,6,17,6,1,1,6,73,16,6,0,961,0,0,0,0,0,0,1,1
3734,3735,4,54,34,0,1,0,0,0,5,21,5,0,0,6,69,15,13,6,1156,0,0,0,0,0,1,1,1
3735,3736,4,55,33,0,0,0,0,0,6,21,6,1,0,2,73,17,7,2,1089,0,0,0,0,0,1,1,1
3737,3738,11,54,33,0,0,0,0,0,4,16,4,1,0,0,0,0,4,0,1089,0,0,0,0,0,0,1,0
3738,3739,8,71,17,0,0,0,0,6,1,16,1,1,0,0,0,0,1,0,289,0,0,0,0,0,0,0,0
3739,3740,10,40,47,0,0,0,0,0,5,22,5,0,0,1,64,23,5,0,2209,0,0,0,0,0,0,1,1
3741,3742,9,63,24,0,1,0,1,0,2,18,2,1,0,1,80,16,0,0,576,0,0,1,0,0,0,1,1
3744,3745,12,53,34,0,1,0,0,0,3,22,2,1,0,8,77,23,2,6,1156,0,0,0,0,0,0,1,1
3745,3746,10,63,24,0,0,0,0,0,3,13,3,0,0,0,0,0,3,0,576,0,0,0,0,0,0,1,0
3746,3747,5,48,40,0,1,0,0,0,2,25,2,0,0,6,72,24,5,0,1600,0,0,1,0,0,1,1,1
3747,3748,6,68,20,0,0,0,0,7,1,19,1,1,0,0,0,0,5,0,400,0,0,0,0,0,1,0,0
3748,3749,1,55,33,0,0,0,0,0,4,17,4,0,0,0,0,0,5,0,1089,0,0,0,0,0,1,1,0
3749,3750,6,39,49,0,0,0,0,0,5,13,4,1,0,6,52,13,0,0,2401,0,0,1,0,0,1,1,1
3751,3752,6,54,34,0,1,0,0,0,6,17,6,0,0,10,71,17,6,0,1156,0,0,0,0,0,1,1,1
3752,3753,10,40,48,0,1,0,1,0,9,27,8,1,1,10,70,30,5,7,2304,0,0,0,0,0,0,1,1
3753,3754,12,49,38,0,0,0,1,0,9,19,8,1,0,4,67,17,6,0,1444,0,0,1,0,0,0,1,1
3754,3755,12,57,30,0,1,0,1,7,5,17,5,1,1,9,73,15,2,0,900,0,0,1,0,0,0,0,1
3756,3757,7,47,41,0,0,0,0,0,4,21,4,1,1,9,78,31,3,0,1681,0,0,0,0,0,0,1,1
3757,3758,12,60,27,0,0,0,0,7,4,17,4,1,1,2,81,20,6,0,729,0,0,1,0,0,0,0,1
3760,3761,4,47,41,0,1,0,0,13,6,16,6,1,1,0,0,0,6,0,1681,0,0,1,0,0,1,0,0
3761,3762,2,70,18,0,1,0,1,10,1,18,1,1,0,0,0,0,2,0,324,0,0,0,1,0,1,0,0
3763,3764,8,55,33,0,1,0,1,7,3,17,3,1,1,0,0,0,2,0,1089,0,0,0,0,0,0,0,0
3764,3765,6,59,29,0,1,0,1,0,6,17,6,1,1,9,84,25,8,7,841,0,0,1,0,0,1,1,1
3766,3767,5,44,44,0,0,0,1,4,7,18,7,1,1,11,74,30,4,3,1936,0,0,0,0,0,1,0,1
3767,3768,9,59,29,0,0,0,0,7,2,24,2,1,1,0,0,0,6,0,841,0,0,0,0,0,0,0,0
3769,3770,6,57,31,0,1,0,1,7,6,17,6,1,1,11,81,24,6,16,961,0,0,0,1,0,1,0,1
3770,3771,3,44,44,0,1,0,0,4,3,20,2,1,1,8,64,20,6,1,1936,0,0,1,0,0,1,0,1
3771,3772,12,68,19,0,1,0,0,10,1,18,1,1,1,0,0,0,4,0,361,0,0,1,0,0,0,0,0
3772,3773,6,44,44,0,0,0,0,3,7,17,7,1,1,1,60,15,4,0,1936,0,0,0,1,0,1,0,1
3773,3774,1,55,33,0,1,0,0,0,2,23,2,1,1,0,0,0,3,0,1089,0,0,1,0,0,1,1,0
3778,3779,4,57,31,0,0,0,1,5,4,19,4,1,1,3,81,23,6,3,961,0,0,1,0,0,1,0,1
3779,3780,4,53,35,0,1,0,0,7,5,21,5,1,1,11,73,20,6,6,1225,0,0,1,0,0,1,0,1
3780,3781,7,39,49,0,0,0,0,0,6,19,6,1,0,3,57,17,10,2,2401,0,0,1,0,0,0,1,1
3781,3782,7,45,43,0,1,0,1,14,3,19,2,1,0,8,67,22,5,12,1849,0,0,0,1,0,0,0,1
3782,3783,8,42,46,0,1,0,1,0,5,24,5,1,1,12,68,26,3,5,2116,0,0,1,0,0,0,1,1
3783,3784,1,56,32,0,0,0,0,7,1,26,1,1,0,0,0,0,4,0,1024,0,0,1,0,0,1,0,0
3784,3785,6,54,34,0,0,0,0,3,6,16,6,1,1,1,72,17,6,0,1156,0,0,0,1,0,1,0,1
3785,3786,3,60,28,0,1,0,1,0,5,16,5,1,0,2,80,19,6,0,784,0,0,1,0,0,1,1,1
3786,3787,6,63,25,0,1,0,1,0,3,18,2,1,0,0,0,0,10,0,625,0,0,1,0,0,1,1,0
3787,3788,12,54,33,0,0,0,0,7,4,18,4,1,1,10,71,16,5,0,1089,0,0,1,0,0,0,0,1
3788,3789,1,50,38,0,1,0,1,3,6,18,5,1,1,7,67,17,5,1,1444,0,0,1,0,0,1,0,1
3789,3790,6,41,47,0,1,0,0,3,7,21,7,1,1,2,79,37,6,0,2209,0,0,0,1,0,1,0,1
3791,3792,1,52,36,0,1,0,0,7,6,20,5,1,1,7,80,28,6,4,1296,0,0,1,0,0,1,0,1
3793,3794,9,68,20,0,0,0,1,9,1,19,1,1,1,0,0,0,4,0,400,0,0,1,0,0,0,0,0
3795,3796,1,49,39,0,1,0,0,6,6,19,5,1,1,0,0,0,6,0,1521,0,0,0,0,0,1,0,0
3796,3797,11,70,18,0,1,0,0,10,1,17,1,1,0,0,0,0,1,0,324,0,0,0,1,0,0,0,0
3798,3799,9,42,46,0,1,0,0,4,6,22,6,1,0,6,69,26,6,2,2116,0,0,0,0,0,0,0,1
3799,3800,6,70,18,0,1,0,0,7,1,17,1,1,0,0,0,0,3,0,324,0,0,1,0,0,1,0,0
3800,3801,6,65,23,0,1,0,0,7,1,23,1,1,0,0,0,0,4,0,529,0,0,1,0,0,1,0,0
3802,3803,7,54,34,0,0,0,0,7,4,21,4,1,0,8,74,20,7,0,1156,0,0,0,1,0,0,0,1
3803,3804,12,42,45,0,0,0,0,3,2,22,2,1,0,0,0,0,6,0,2025,0,0,1,0,0,0,0,0
3804,3805,1,67,21,0,1,0,1,6,3,15,3,1,1,0,0,0,4,0,441,0,0,1,0,0,1,0,0
3809,3810,11,62,25,0,1,0,1,7,3,17,3,1,1,3,83,20,6,5,625,0,0,0,0,0,0,0,1
3810,3811,9,59,29,0,1,0,0,5,3,20,3,1,1,0,0,0,3,0,841,0,0,0,0,0,0,0,0
3811,3812,12,69,18,0,1,0,0,7,2,14,2,1,1,0,0,0,3,0,324,0,0,1,0,0,0,0,0
3812,3813,12,59,28,0,1,0,1,7,3,18,3,1,1,11,76,16,6,7,784,0,0,0,0,0,0,0,1
3813,3814,9,66,22,0,1,0,1,0,2,19,2,1,1,1,85,18,6,9,484,0,0,0,1,0,0,1,1
3814,3815,1,54,34,0,0,0,0,1,6,20,6,1,0,9,87,33,2,0,1156,0,0,1,0,0,1,0,1
3815,3816,5,51,37,0,1,0,0,2,3,22,3,1,1,11,70,19,4,0,1369,0,0,0,1,0,1,0,1
3816,3817,7,54,34,0,1,0,0,4,6,17,6,1,1,12,69,15,4,0,1156,0,0,1,0,0,0,0,1
3817,3818,5,55,33,0,1,0,0,0,4,19,4,1,1,12,79,24,6,3,1089,0,0,1,0,0,1,1,1
3818,3819,9,56,32,0,0,0,0,4,4,22,4,1,1,8,87,30,8,7,1024,0,0,1,0,0,0,0,1
3820,3821,6,65,23,0,1,0,1,0,3,16,3,1,0,0,0,0,4,0,529,0,0,1,0,0,1,1,0
3821,3822,4,57,31,0,1,0,0,6,2,15,1,1,0,0,0,0,10,0,961,0,0,1,0,0,1,0,0
3823,3824,6,64,24,0,0,0,0,0,2,18,2,1,0,0,0,0,4,0,576,0,0,1,0,0,1,1,0
3824,3825,5,68,20,0,0,0,1,7,1,20,1,1,1,0,0,0,4,0,400,0,0,0,0,1,1,0,0
3826,3827,9,50,38,0,0,0,0,0,8,18,8,1,0,12,71,21,10,6,1444,0,0,1,0,0,0,1,1
3828,3829,6,51,37,0,1,0,0,3,4,23,4,1,0,0,0,0,4,0,1369,0,0,1,0,0,1,0,0
3829,3830,4,63,25,0,1,0,0,7,1,24,1,1,1,5,85,22,5,7,625,0,0,0,0,0,1,0,1
3831,3832,10,49,39,0,0,0,0,2,6,19,6,1,1,0,0,0,4,0,1521,0,0,0,0,0,0,0,0
3832,3833,6,61,27,0,0,0,0,6,1,19,1,1,0,11,79,18,3,3,729,0,0,1,0,0,1,0,1
3833,3834,4,52,36,0,0,0,0,5,7,22,7,1,1,12,72,20,7,0,1296,0,0,1,0,0,1,0,1
3834,3835,7,50,38,0,0,0,0,0,6,20,6,1,1,11,69,19,5,7,1444,0,0,1,0,0,0,1,1
3835,3836,11,63,24,0,0,0,1,7,3,18,2,1,1,2,83,19,2,0,576,0,0,1,0,0,0,0,1
3836,3837,2,60,28,0,1,0,0,3,4,19,4,1,0,10,85,25,6,0,784,0,0,1,0,0,1,0,1
3837,3838,10,57,31,0,0,0,0,0,5,19,5,1,1,2,84,26,6,7,961,0,0,1,0,0,0,1,1
3838,3839,11,71,16,0,0,0,0,9,1,16,1,1,1,0,0,0,5,0,256,0,0,0,1,0,0,0,0
3840,3841,1,64,24,0,0,0,0,0,3,15,3,1,1,11,85,21,8,0,576,0,0,0,0,0,1,1,1
3842,3843,9,61,27,0,0,0,1,6,4,14,4,1,1,0,0,0,6,0,729,0,0,1,0,0,0,0,0
3843,3844,12,54,33,0,0,0,0,0,5,19,5,1,1,0,0,0,6,0,1089,0,0,0,0,0,0,1,0
3845,3846,6,56,32,0,1,0,1,6,6,18,6,1,1,12,73,17,6,7,1024,0,0,1,0,0,1,0,1
3846,3847,2,64,24,0,1,0,1,0,2,17,2,1,1,0,0,0,4,0,576,0,0,1,0,0,1,1,0
3847,3848,6,73,15,0,1,0,1,3,1,15,1,1,0,0,0,0,3,0,225,0,0,0,0,0,1,0,0
3848,3849,8,51,37,0,1,0,1,7,8,17,8,1,1,7,68,16,6,6,1369,0,0,0,0,0,0,0,1
3849,3850,3,57,31,0,1,0,1,0,7,17,7,1,0,6,74,17,5,0,961,0,0,0,0,0,1,1,1
3850,3851,9,63,24,0,0,0,0,7,1,19,1,1,1,0,0,0,6,0,576,0,0,1,0,0,0,0,0
3851,3852,2,42,46,0,1,0,1,0,7,19,7,1,0,9,62,20,8,3,2116,0,0,0,0,0,1,1,1
3852,3853,3,53,35,0,1,0,1,5,1,18,1,1,1,9,72,19,9,0,1225,0,0,1,0,0,1,0,1
3853,3854,9,66,21,0,1,0,1,6,2,17,2,1,1,1,82,15,4,6,441,0,0,1,0,0,0,0,1
3855,3856,1,68,20,0,1,0,1,10,1,18,1,1,1,0,0,0,6,0,400,0,0,1,0,0,1,0,0
3856,3857,12,49,38,0,1,0,1,6,8,17,7,1,1,12,69,20,7,2,1444,0,0,0,0,0,0,0,1
3857,3858,8,67,21,0,1,0,1,7,1,20,1,1,0,0,0,0,4,0,441,0,0,1,0,0,0,0,0
3859,3860,6,62,26,1,1,0,0,10,2,19,2,1,1,0,0,0,4,0,676,0,0,0,0,0,1,0,0
3860,3861,1,54,34,0,1,0,0,3,5,20,5,1,1,9,76,22,6,7,1156,0,0,1,0,0,1,0,1
3862,3863,4,46,42,1,1,0,0,6,4,21,3,1,1,0,0,0,3,0,1764,0,0,1,0,0,1,0,0
3863,3864,2,62,26,1,1,0,0,15,2,21,2,1,1,0,0,0,3,0,676,0,0,0,0,1,1,0,0
3864,3865,7,48,40,1,1,1,1,10,5,17,4,1,1,5,67,18,6,10,1600,0,0,0,0,0,0,0,1
3865,3866,3,63,25,1,1,0,0,10,1,23,1,1,1,12,87,24,4,12,625,0,0,0,0,0,1,0,1
3866,3867,7,58,30,1,1,0,0,10,2,24,2,1,1,8,83,25,4,15,900,0,0,0,0,1,0,0,1
3867,3868,12,58,29,1,1,0,0,10,2,19,2,1,1,0,0,0,4,0,841,0,0,0,1,0,0,0,0
3869,3870,3,60,28,1,1,0,0,10,2,17,2,1,1,3,80,20,3,7,784,0,0,1,0,0,1,0,1
3870,3871,8,60,28,1,1,0,1,15,3,21,2,1,1,8,82,22,5,15,784,0,0,1,0,0,0,0,1
3872,3873,9,63,24,0,1,0,1,7,2,18,2,1,1,0,0,0,4,0,576,0,0,0,0,0,0,0,0
3873,3874,5,60,28,1,1,0,0,10,3,20,3,1,1,4,81,20,3,14,784,0,0,0,0,0,1,0,1
3874,3875,9,70,17,1,1,0,0,9,1,16,1,1,1,0,0,0,4,0,289,0,0,1,0,0,0,0,0
3877,3878,6,59,29,1,1,0,0,12,2,22,2,1,1,12,79,20,4,9,841,0,0,1,0,0,1,0,1
3879,3880,3,62,26,1,1,0,0,10,1,20,1,1,1,0,0,0,4,0,676,0,0,0,0,0,1,0,0
3880,3881,10,58,29,1,1,0,0,7,1,23,1,1,1,0,0,0,6,0,841,0,0,0,0,0,0,0,0
3884,3885,8,60,28,1,1,0,0,14,1,19,1,1,1,0,0,0,3,0,784,0,0,1,0,0,0,0,0
3885,3886,2,56,32,0,1,0,1,2,5,20,4,1,0,12,75,19,6,7,1024,0,0,0,0,0,1,0,1
3886,3887,8,56,32,0,0,0,1,5,5,19,5,1,1,10,79,23,6,7,1024,0,0,1,0,0,0,0,1
3887,3888,1,59,29,0,1,0,1,9,3,19,3,1,0,1,82,23,6,7,841,0,0,1,0,0,1,0,1
